Training loss,Validation loss,Accuracy,Precision,Recall,F1-score,CSI-score
0.43787313,0.26320702,0.8969656948566619,0.8856321343664071,0.9302008526660303,0.9069078197268481,0.8345074333338148
0.3387084,0.22635631,0.9135951382849014,0.8930481357059284,0.9515764439730514,0.9210095103616304,0.8576803744000354
0.3016404,0.22129937,0.9129829390047179,0.8673801810294955,0.9859220331776681,0.9208834590855484,0.8587875475193667
0.27463675,0.30745643,0.8702296655664099,0.8123687810469791,0.993803210955641,0.8871448230025833,0.8096161562150805
0.27154562,0.20625061,0.931577866683732,0.9012193830211697,0.9784150160881948,0.9377596157200906,0.8855751715094583
0.31425115,0.20926912,0.9332730806536635,0.9253629046207476,0.9550986270128734,0.939993875007886,0.8886676386187631
0.29784474,0.20135266,0.9408795024768595,0.9254255729018617,0.9686643603653577,0.9465373869849016,0.9001817878085575
0.27443013,0.21684656,0.9293093655055742,0.9011189280041014,0.9705736315598248,0.9342742834742617,0.8800129164081099
0.27899572,0.22185145,0.925687589680843,0.8850552122539799,0.9889160817873422,0.9328388886044061,0.8776565416863407
0.2810401,0.2154251,0.9310404977456372,0.9030406018577103,0.9722834240714722,0.9361093681694932,0.8830069306930927
